LSOA21CD,Index of Multiple Deprivation (IMD) Score,pop_65plus
E01002240,20.2,0.1306760847628658
E01002241,21.9,0.13109596224436287
E01002242,8.4,0.19170705438879915
E01032576,7.4,0.15230224321133412
E01002243,30.3,0.13585858585858585
E01002244,19.0,0.1000549752611325
E01002245,17.9,0.1795646916565901
E01002246,14.7,0.24782135076252723
E01002247,20.0,0.07695390781563126
E01002248,21.3,0.11312217194570136
E01033786,20.6,0.011627906976744186
E01033787,20.6,0.0
E01033788,20.6,0.1334610472541507
E01002250,21.6,0.11534276387377584
E01002251,24.5,0.12375621890547264
E01002252,10.4,0.25794392523364484
E01002253,2.5,0.2526712759270899
E01002254,3.3,0.2777085927770859
E01002255,8.3,0.18052869116698905
E01002256,6.4,0.22310231023102312
E01002257,4.2,0.25144175317185696
E01002258,14.9,0.18827997829625612
E01002259,7.4,0.1867109634551495
E01002260,12.1,0.1758601856908793
E01002261,13.7,0.16280353200883002
E01002262,16.0,0.18608597285067874
E01002263,7.9,0.19553072625698323
E01002264,32.1,0.1471291866028708
E01002265,11.7,0.19466666666666665
E01002266,15.1,0.19022801302931597
E01002267,26.1,0.19920091324200914
E01002268,11.6,0.18211702827087442
E01002269,8.7,0.19045064377682402
E01002270,6.6,0.2673098751418842
E01002271,7.9,0.2659974905897114
E01002272,9.3,0.2100656455142232
E01002273,10.4,0.2773998488284203
E01002274,7.6,0.21021021021021022
E01002275,8.3,0.3140432098765432
E01002276,29.6,0.1801715919923737
E01002277,33.4,0.1467324290998767
E01002278,33.0,0.11466821885913853
E01002279,25.3,0.12302483069977427
E01002280,50.0,0.059880239520958084
E01002281,33.8,0.058125255832992224
E01002282,40.2,0.06438426162493613
E01002283,30.5,0.12681791739383363
E01002284,29.6,0.1069723018147087
E01002285,7.1,0.2694262890341322
E01002286,5.3,0.23305588585017836
E01002287,9.1,0.2059186189889026
E01002288,6.5,0.2066792690611216
E01002289,9.3,0.1799163179916318
E01002290,7.7,0.28543435662965383
E01002291,9.6,0.26756756756756755
E01002292,18.2,0.1749550629119233
E01033784,17.3,0.12165605095541401
E01033785,17.3,0.03379867744305658
E01002294,9.0,0.25412541254125415
E01002295,16.2,0.15964303420922163
E01002296,13.2,0.2552325581395349
E01002297,38.6,0.09174311926605505
E01002298,11.6,0.19696010132995567
E01002299,20.0,0.10226644555002765
E01002300,10.5,0.2270699058006941
E01002301,12.1,0.23284313725490197
E01002302,18.4,0.15711754282339044
E01002303,31.0,0.15293040293040294
E01002304,22.3,0.25823451910408435
E01002305,18.2,0.18507462686567164
E01002306,31.2,0.11332973556395035
E01002307,20.1,0.11015583019881783
E01002308,24.5,0.17110266159695817
E01002309,22.8,0.16156462585034015
E01002310,39.5,0.1843634442683571
E01002311,26.2,0.13751317175974712
E01002312,27.7,0.23592175459395376
E01002313,25.7,0.11288180610889774
E01002314,39.9,0.1237785016286645
E01002315,22.9,0.11366313309776208
E01002316,40.7,0.11450381679389313
E01002317,5.5,0.208656330749354
E01002318,8.5,0.2541033434650456
E01002319,16.8,0.15452054794520548
E01002320,8.9,0.16194331983805668
E01002321,9.5,0.20560224089635853
E01002322,7.7,0.16614906832298137
E01002323,11.9,0.1716884593519045
E01002324,22.1,0.25191326530612246
E01002325,26.6,0.17125803489439853
E01002326,19.6,0.15133876600698487
E01002327,15.5,0.2197514715500327
E01002328,10.0,0.14214046822742474
E01002329,15.5,0.18473895582329317
E01002330,18.9,0.15280777537796977
E01002331,15.4,0.18002392344497609
E01002332,14.8,0.21871412169919632
E01002333,8.5,0.26590909090909093
E01002334,11.3,0.25406032482598606
E01002335,16.4,0.21907894736842104
E01002336,13.0,0.22647237401335762
E01002337,13.7,0.33580429948109713
E01002338,11.6,0.1678622668579627
E01002339,5.8,0.22763237979306147
E01002340,8.7,0.1633356305995865
E01002341,10.8,0.2201215395003376
E01002342,19.7,0.15229885057471265
E01002343,13.2,0.24169530355097366
E01002344,19.8,0.16447368421052633
E01002345,30.3,0.07772020725388601
E01002346,25.6,0.11140583554376658
E01002347,14.3,0.19448094612352168
E01002348,10.1,0.2615979381443299
E01002349,13.9,0.23166774821544453
E01002350,26.3,0.1267361111111111
E01002351,11.8,0.10824742268041238
E01002352,17.9,0.11032745591939547
E01002353,15.3,0.1912621359223301
E01002354,5.0,0.25091174325309995
E01002355,6.4,0.17264725795531483
E01002356,33.7,0.06929283341243474
E01002358,16.4,0.08192883895131087
E01002359,7.0,0.2316034082106894
E01002360,13.8,0.3274336283185841
E01002361,19.4,0.1717325227963526
E01002362,6.9,0.2092871157619359
E01002363,18.4,0.19685577580314423
E01002364,7.0,0.30672579453067256
E01002365,13.5,0.17067669172932332
E01002366,11.1,0.14945477870429763
E01002367,9.7,0.17275362318840579
E01002368,39.1,0.07961783439490445
E01002369,21.4,0.1606192549588776
E01002370,29.6,0.09120389136603162
E01002371,16.2,0.20588235294117646
E01002372,10.8,0.1816588785046729
E01002373,13.8,0.17164616285881665
E01002374,16.7,0.13840045377197957
E01002375,28.9,0.1418953909891248
E01002376,6.8,0.19569743233865372
E01002377,12.9,0.1765036537380551
E01002378,8.0,0.1502320185614849
E01002379,6.6,0.19095477386934673
E01002380,17.0,0.1547671840354767
E01002381,13.4,0.20903954802259886
E01002382,8.2,0.1583610188261351
E01002383,8.3,0.20165582495564754
E01002384,7.0,0.21888412017167383
E01002385,13.8,0.26385390428211586
E01002386,7.8,0.19463087248322147
E01002387,4.5,0.26803482587064675
E01002388,2.3,0.23580786026200873
E01002389,4.4,0.3019460138104206
E01002390,3.2,0.22028206850235058
E01002391,10.6,0.2488399071925754
E01032741,18.7,0.05323450134770889
E01032742,18.5,0.17777777777777778
E01002392,35.1,0.06884681583476764
E01002393,22.8,0.10314111579934365
E01002394,19.0,0.09656777196044211
E01002395,21.6,0.12095032397408208
E01002396,28.6,0.14884470714669532
E01002397,26.4,0.10644831115660185
E01002398,21.2,0.10638297872340426
E01002399,19.7,0.1241631162507608
E01002400,26.7,0.16641604010025063
E01002401,26.6,0.11568123393316196
E01002402,24.4,0.110625
E01002403,26.6,0.10185567010309278
E01002404,29.7,0.08287568647029456
E01002405,23.5,0.11416921508664628
E01034612,25.0,0.10589941972920697
E01034613,25.0,0.0
E01034616,23.5,0.02628032345013477
E01034617,23.5,0.1016803102111159
E01002408,31.0,0.11942098914354644
E01002409,22.4,0.14342040413997043
E01002410,15.8,0.14234141309953585
E01002411,24.0,0.10388394946186243
E01002412,13.3,0.12029746281714786
E01002413,30.7,0.11466165413533834
E01002414,8.8,0.0715344699777613
E01002415,7.0,0.14614499424626007
E01002416,7.3,0.1525522041763341
E01002417,6.6,0.20975883342680876
E01002418,11.9,0.1653674832962138
E01002419,5.5,0.1615566037735849
E01002420,13.8,0.1614550095724314
E01002421,9.0,0.21461716937354988
E01002422,15.8,0.13486005089058525
E01002423,13.7,0.1305066079295154
E01002424,13.5,0.10657193605683836
E01002425,23.9,0.1034688995215311
E01002426,17.7,0.11513963743263106
E01002427,13.2,0.18620689655172415
E01002428,12.2,0.1454891994917408
E01002429,30.1,0.07307692307692308
E01002430,6.1,0.26901408450704223
E01002431,4.9,0.24011713030746706
E01002432,6.6,0.23092105263157894
E01002433,16.9,0.15307352350341502
E01002434,5.5,0.2605421686746988
E01002435,4.2,0.24334600760456274
E01002436,11.0,0.21221102548903378
E01002437,5.8,0.3569937369519833
E01002438,12.6,0.1861738535249829
E01002439,17.0,0.19298245614035087
E01002440,20.2,0.18274760383386582
E01002441,23.7,0.21571072319201995
E01002442,23.8,0.1562107904642409
E01002443,19.9,0.084863523573201
E01002444,22.6,0.13662637940094588
E01002445,30.4,0.10266370699223086
E01002446,21.9,0.10427263479145472
E01002447,24.2,0.06689453125
E01002448,18.2,0.1299722479185939
E01002449,21.4,0.07223264540337711
E01002450,7.6,0.09772423025435073
E01002451,7.1,0.12768817204301075
E01002452,9.4,0.13224755700325733
E01002453,11.3,0.12742857142857142
E01002454,19.7,0.14455958549222797
E01002455,20.2,0.12046962736089842
E01002456,19.2,0.16617733411626542
E01002457,26.8,0.07957393483709273
E01002458,7.1,0.22948539638386647
E01002459,3.7,0.2556346381969158
E01002460,6.6,0.2383922383922384
E01002461,10.3,0.2151238591916558
E01002462,6.9,0.17197875166002657
E01002463,7.3,0.23356164383561645
E01002464,6.4,0.14231974921630094
E01002465,10.4,0.11298076923076923
E01002466,7.6,0.14210217263652378
E01002467,5.8,0.25109855618330196
E01002468,6.8,0.13562281722933645
E01002469,8.0,0.1785063752276867
E01002470,10.7,0.1782608695652174
E01002471,7.3,0.1818734793187348
E01002472,8.2,0.24658348187759951
E01002473,16.0,0.2762073027090695
E01002474,10.5,0.2021640091116173
E01002475,17.6,0.2489137181874612
E01002476,4.6,0.2766726943942134
E01002477,10.0,0.24114544084400905
E01002478,7.5,0.22215384615384615
E01002479,19.6,0.15592853275582025
E01002480,4.1,0.2105549510337323
E01002481,19.1,0.16983445738810546
E01002482,3.1,0.24378411158277744
E01002483,9.3,0.18449062341611758
E01002484,21.3,0.1750865051903114
E01002485,15.3,0.13871126414166257
E01002486,24.9,0.08729081863410222
E01002487,24.1,0.10501567398119123
E01002488,18.6,0.10984632896983494
E01002489,16.0,0.09891808346213292
E01002490,21.8,0.11053864168618267
E01002491,26.1,0.08700764256319812
E01002492,21.1,0.09504132231404959
E01002493,31.9,0.08353929807217005
E01002494,11.2,0.10716268739589117
E01002495,10.0,0.1053484602917342
E01002496,16.8,0.13032324268855824
E01002497,15.0,0.1204040404040404
E01002498,8.3,0.19350282485875706
E01002499,12.7,0.11963048498845266
E01002501,21.2,0.1340974212034384
E01002502,29.2,0.07272727272727272
E01002503,31.0,0.08702531645569621
E01034610,25.3,0.1152770005595971
E01034611,25.3,0.07086614173228346
E01002505,36.0,0.10647887323943662
E01002506,33.0,0.07059396299902629
E01002507,21.0,0.10398788490661282
E01002508,34.6,0.14707217430776215
E01002509,8.2,0.20239680426098536
E01002511,23.6,0.1624087591240876
E01002512,6.1,0.19835510401548137
E01002513,12.2,0.2544704264099037
E01002514,12.3,0.14452926208651398
E01034601,21.8,0.11389830508474576
E01034602,21.8,0.04933726067746686
E01002516,7.5,0.2187928669410151
E01002518,10.2,0.17011494252873563
E01002519,29.9,0.13152610441767068
E01002520,19.7,0.07773319959879639
E01002521,29.2,0.12068126520681265
E01002523,17.1,0.10370835952231301
E01002525,19.3,0.17071791972866027
E01002526,28.8,0.0796340223652999
E01002527,27.7,0.16677076826983137
E01002528,35.1,0.1061246040126716
E01002529,20.4,0.06229903536977492
E01002530,35.3,0.0935933147632312
E01002531,17.5,0.1865315852205006
E01034614,28.5,0.02054442732408834
E01034615,28.5,0.03837154890032756
E01002533,17.1,0.1361111111111111
E01002534,9.7,0.2238314680710994
E01002535,8.3,0.19496567505720824
E01002536,9.1,0.11826347305389222
E01002537,7.1,0.17735550277117973
E01002538,12.2,0.2516398330351819
E01002539,7.1,0.25588235294117645
E01002540,27.8,0.0826039387308534
E01002541,14.8,0.1191683569979716
E01002542,29.8,0.07384760112888053
E01002543,30.7,0.07878475798146241
E01002544,14.3,0.11990407673860912
E01002545,43.0,0.07267833109017496
E01002546,19.6,0.08416130917592052
E01002547,25.1,0.08767772511848342
E01002548,32.0,0.10732617825478301
E01002549,21.2,0.15800865800865802
E01002550,29.5,0.05473453749315818
E01002551,21.8,0.10139356078808265
E01002552,29.3,0.10428736964078796
E01002553,36.1,0.10716300056401579
E01034608,27.8,0.052170283806343906
E01034609,27.8,0.030349794238683128
E01032577,10.3,0.13340744858254586
E01034606,10.1,0.05602782071097372
E01034607,10.1,0.07319223985890652
E01034603,21.6,0.011185682326621925
E01034604,21.6,0.10683760683760683
E01034605,21.6,0.06931886678722121
E01002555,14.6,0.1508433734939759
E01002556,17.0,0.13687002652519895
E01002557,25.4,0.12021328162869607
E01002558,23.8,0.11277173913043478
E01002559,25.8,0.08547008547008547
E01002560,28.6,0.15511221945137157
E01002561,34.7,0.04129793510324484
E01002562,32.8,0.13364674278038952
E01002563,15.8,0.14315352697095435
E01002564,34.3,0.11123052122514777
E01002565,18.2,0.11299212598425197
E01034042,34.2,0.04334121355397951
E01034043,34.2,0.05673758865248227
E01034044,34.2,0.09009009009009009
E01002567,21.3,0.1543108182317408
E01034045,31.7,0.0140607424071991
E01034046,31.7,0.11563932755985736
E01002569,9.2,0.14441805225653206
E01002570,13.4,0.10239117106069896
E01002571,5.4,0.22179585571757482
E01002572,30.3,0.13881909547738694
E01002573,12.1,0.15792838874680307
E01002574,10.8,0.1310144927536232
E01002575,7.3,0.1665630826600373
E01002576,21.7,0.10596833130328867
E01002577,12.3,0.14500601684717207
E01002578,10.5,0.19397116644823068
E01002579,9.9,0.23235800344234078
E01002580,24.6,0.128719723183391
E01002581,11.4,0.12598425196850394
E01002582,12.1,0.1618084473527662
E01002583,23.7,0.13554708764289602
E01002584,18.8,0.10076408787010506
E01002585,28.5,0.1022539857064321
E01002586,16.6,0.14445034519383962
E01002587,24.1,0.1659062629614268
E01002588,37.8,0.08211856171039844
E01002589,23.2,0.0945730247406225
E01002590,18.7,0.15007598784194529
E01002591,21.7,0.11605723370429252
E01002592,24.4,0.1317614424410541
E01002593,23.8,0.17325227963525835
E01002594,21.8,0.1264957264957265
E01002595,27.1,0.1090589270008795
E01002596,24.2,0.02819548872180451
E01002598,25.7,0.09612403100775194
E01002599,26.6,0.09654731457800511
E01002600,27.1,0.10692588092345079
E01002601,16.8,0.06964091403699674
E01002602,15.6,0.1174496644295302
E01002603,26.6,0.061791967044284246
E01002604,35.3,0.06951219512195123
E01002605,31.4,0.11328790459965929
E01002606,38.2,0.12440191387559808
E01002607,21.1,0.09753086419753086
E01002608,30.4,0.11295503211991435
E01002609,16.0,0.16094541361845807
E01002610,26.7,0.12237960339943343
E01002611,21.0,0.12431896978702328
E01002612,26.9,0.12606635071090047
E01002613,18.7,0.11652977412731007
E01002614,14.6,0.10508796956728483
E01002615,36.0,0.12399256044637322
E01002616,17.2,0.14535246412975672
E01002617,13.1,0.1725219573400251
E01002618,16.0,0.12639225181598063
E01002619,18.8,0.18001885014137606
E01002620,25.9,0.0843462246777164
E01002621,20.1,0.09965466206216082
E01002622,22.9,0.11064499213424227
E01002623,28.2,0.15313463514902365
E01002624,21.7,0.09564233163554046
E01002625,16.4,0.1628721541155867
E01002626,18.6,0.15856622114216282
E01002627,29.0,0.09264458169567659
E01002628,17.2,0.16893732970027248
E01002629,23.1,0.1177794448612153
E01002630,17.1,0.11519845111326234
E01002631,23.7,0.10594594594594595
E01002632,19.4,0.1811668372569089
E01002633,38.3,0.08658204895738894
E01002634,32.8,0.0659090909090909
E01002635,20.4,0.14207920792079207
E01002636,16.6,0.1366906474820144
E01002637,31.4,0.10463917525773196
E01002638,30.8,0.08318014705882353
E01002639,14.8,0.14543404735062007
E01002640,18.6,0.10452961672473868
E01002641,26.1,0.10263929618768329
E01034036,21.2,0.03021978021978022
E01034037,21.2,0.08844275637547477
E01002643,22.9,0.14630577907827358
E01002645,25.4,0.11066843736166446
E01002646,29.9,0.09141871496334628
E01002647,23.9,0.0966576332429991
E01034040,20.1,0.06944444444444445
E01034041,20.1,0.0935792349726776
E01002649,26.6,0.07976366322008863
E01002650,23.8,0.0856453558504222
E01002651,19.2,0.13404689092762487
E01002652,18.4,0.14590932777488275
E01002653,14.7,0.13626609442060086
E01002654,14.7,0.17044284243048405
E01002655,12.7,0.16197916666666667
E01002656,15.0,0.16191155492154066
E01002657,8.7,0.13378448724622594
E01002658,10.0,0.15502183406113537
E01002659,14.7,0.1348314606741573
E01002660,18.8,0.12202097235462345
E01002661,16.5,0.12202380952380952
E01002662,17.2,0.13165266106442577
E01002663,22.0,0.14801279122887162
E01034038,28.3,0.07226236798221233
E01034039,28.3,0.07853403141361257
E01002665,23.2,0.1425233644859813
E01002666,17.8,0.11516111991547807
E01002667,21.0,0.1537433155080214
E01002668,15.5,0.12467076382791922
E01002669,38.7,0.07875647668393783
E01002670,15.8,0.1273100616016427
E01002671,17.7,0.15064794816414687
E01002672,26.7,0.09517845961177207
E01002673,49.2,0.06511056511056511
E01002674,14.6,0.1421152030217186
E01002675,13.8,0.12733644859813084
E01002676,15.7,0.21339950372208435
E01002677,19.6,0.076171875
E01002678,11.4,0.15346287992027902
E01002679,13.4,0.14861995753715498
E01002680,16.2,0.12751677852348994
E01002681,26.4,0.08085808580858085
E01002682,18.2,0.11144449207029576
E01034034,12.1,0.04553734061930783
E01034035,12.1,0.13516896120150187
E01034032,24.2,0.14459833795013852
E01034033,24.2,0.06756756756756757
E01002686,37.8,0.11754874651810585
E01002687,11.4,0.12093862815884476
E01002689,19.3,0.17553865652724968
E01002690,10.3,0.15696022727272727
E01002691,10.7,0.13149847094801223
E01002692,16.1,0.10980207351555137
E01002693,15.5,0.23765093304061471
E01032573,11.5,0.13596004439511652
E01033000,36.1,0.07692307692307693
E01033030,18.4,0.013276686139139671
E01033081,24.3,0.09142857142857143
E01033082,25.3,0.2181234963913392
E01033083,19.7,0.0
E01033084,26.4,0.058703420112302195
E01002694,43.0,0.10254854368932038
E01002695,22.4,0.11935266351989211
E01002696,20.2,0.13982102908277405
E01002697,31.8,0.105759682224429
E01002698,17.5,0.07470119521912351
E01002699,19.7,0.133289124668435
E01002700,13.4,0.17954220314735336
E01002701,27.8,0.149519890260631
E01002702,29.5,0.04810855263157895
E01002703,27.3,0.08603066439522998
E01002704,22.3,0.08415207176420333
E01002706,24.9,0.09886866699458928
E01002707,25.7,0.08438356164383562
E01002708,30.0,0.07641196013289037
E01002709,35.2,0.12463428905792862
E01002710,31.0,0.10372670807453416
E01002711,21.8,0.0813840155945419
E01002712,27.0,0.06569343065693431
E01002713,44.5,0.12382608695652174
E01002714,14.0,0.11075129533678757
E01002715,38.5,0.05864928909952607
E01002716,34.6,0.11797997387897258
E01002717,22.4,0.11387329591018444
E01002718,19.4,0.09418457648546144
E01002719,16.7,0.147239263803681
E01002720,40.0,0.08297362110311751
E01002721,28.2,0.09975062344139651
E01002722,36.8,0.0884588804422944
E01002723,28.5,0.07646356033452807
E01002724,14.6,0.0797735460627895
E01002725,29.1,0.057462686567164176
E01002726,24.5,0.10501750291715285
E01002727,26.1,0.10405759162303665
E01002728,27.2,0.047470817120622566
E01002729,31.0,0.16838046272493573
E01002730,30.4,0.08587570621468926
E01035651,24.5,0.04228058936579116
E01035652,24.5,0.05507474429583006
E01002732,47.1,0.09907457811649428
E01002733,18.5,0.07779349363507779
E01002734,40.5,0.05459162082099027
E01002735,33.5,0.05484089370345294
E01002736,45.0,0.16920026437541308
E01002737,35.8,0.10189452124935997
E01002738,24.7,0.1120042872454448
E01002739,17.4,0.1263498920086393
E01002740,16.1,0.09578713968957872
E01002741,34.8,0.10803858520900321
E01002742,15.8,0.089
E01002743,19.1,0.12730870712401055
E01002744,17.9,0.11162079510703364
E01002745,15.8,0.11088011088011088
E01002747,13.3,0.1290519877675841
E01002748,39.9,0.06108735491753207
E01002749,22.8,0.08049738219895287
E01002751,38.0,0.07802988378527947
E01002752,22.4,0.0931943592887799
E01002753,29.4,0.13847203274215553
E01002754,16.4,0.10749185667752444
E01002755,39.9,0.12423312883435583
E01002756,27.8,0.09322033898305085
E01002757,24.1,0.11862068965517242
E01002758,44.1,0.07926479035037334
E01002759,20.6,0.15785997357992074
E01002760,38.8,0.08912037037037036
E01002762,20.7,0.0999462654486835
E01002763,33.1,0.09992372234935164
E01002764,30.9,0.10603588907014681
E01002765,28.2,0.06395550921098367
E01002766,31.6,0.08580556823368325
E01002767,36.8,0.11305952930318412
E01002768,29.3,0.13705275924802912
E01002769,20.1,0.13073639274279616
E01002770,30.0,0.11615628299894404
E01002771,27.3,0.09911054637865312
E01002772,28.7,0.0779840848806366
E01002773,50.1,0.12702216896345117
E01002774,30.9,0.09202453987730061
E01002775,22.2,0.06326383896477354
E01002776,32.1,0.08771929824561403
E01002777,27.6,0.10669828097213989
E01002778,39.1,0.0822267620020429
E01002779,18.6,0.06500847936687394
E01002780,26.4,0.08613569321533923
E01002781,28.9,0.07881210736721873
E01002782,37.2,0.06064880112834979
E01002783,46.5,0.11311672683513839
E01002784,34.3,0.1130820399113082
E01002785,18.9,0.1195069667738478
E01002786,36.1,0.09128205128205129
E01002787,32.1,0.052083333333333336
E01002788,17.0,0.10379464285714286
E01002789,13.7,0.13748657357679914
E01002790,42.3,0.1513665031534688
E01002791,13.9,0.09946524064171124
E01002792,16.1,0.09500805152979067
E01002793,36.2,0.10787486515641856
E01002794,22.2,0.09615384615384616
E01002795,25.0,0.08324768756423433
E01002796,23.6,0.12679856115107913
E01002797,32.1,0.1008174386920981
E01002798,21.5,0.10606833248342683
E01002799,32.3,0.09467149508535955
E01002800,38.9,0.07909604519774012
E01002801,16.9,0.12173314993122421
E01002802,25.9,0.10478723404255319
E01035655,23.8,0.10818546078992558
E01035656,23.8,0.015710382513661202
E01002804,37.4,0.10977917981072555
E01002805,22.8,0.08065618591934381
E01002806,27.0,0.09624697336561744
E01002807,31.6,0.07210401891252956
E01002808,24.6,0.09665621734587251
E01002809,31.4,0.1001788908765653
E01002810,33.3,0.0843857634902411
E01002811,38.6,0.08851113716295428
E01033486,37.6,0.04398826979472141
E01033487,10.7,0.004205214465937763
E01033488,33.0,0.05492537313432836
E01033489,12.5,0.0422237860661506
E01033490,19.6,0.09388335704125178
E01033491,29.1,0.06233766233766234
E01035653,30.0,0.0035688793718772305
E01035654,30.0,0.018214936247723135
E01033493,11.7,0.011990407673860911
E01033494,16.6,0.09824333116460637
E01002812,11.5,0.09757738896366083
E01002813,10.1,0.16600790513833993
E01002814,25.0,0.1188470066518847
E01002815,18.3,0.12875536480686695
E01002816,11.5,0.11464354527938343
E01002817,10.4,0.19329529243937232
E01002818,12.7,0.11491791577444682
E01002819,11.1,0.13381555153707053
E01035713,9.6,0.14271701814615007
E01002821,10.9,0.13869257950530034
E01035713,12.9,0.14271701814615007
E01002823,28.4,0.18401937046004843
E01002824,10.0,0.1608
E01002825,9.7,0.15218594355285003
E01002826,10.8,0.15690866510538642
E01002827,12.1,0.11875367430922987
E01002828,16.2,0.17803660565723795
E01002829,34.5,0.1597069597069597
E01002830,35.4,0.15005861664712777
E01002831,36.7,0.13729977116704806
E01002832,31.4,0.14389359129383314
E01002833,19.2,0.11759868421052631
E01002834,15.6,0.13244514106583072
E01002835,10.5,0.08333333333333333
E01002836,11.1,0.1040863531225906
E01002837,13.1,0.1201923076923077
E01035714,11.1,0.16642891107941038
E01002839,25.8,0.10077021822849808
E01002840,37.7,0.24019138755980862
E01002841,26.5,0.14356435643564355
E01002842,47.4,0.16216216216216217
E01002843,42.6,0.1971299093655589
E01002844,17.0,0.21447253705318223
E01002845,21.0,0.17325483599663583
E01002846,30.9,0.09393939393939393
E01002847,22.1,0.08661971830985915
E01002848,29.5,0.09849086576648133
E01002849,17.2,0.12704649639816634
E01002850,23.7,0.07580978635423846
E01002851,39.8,0.1828358208955224
E01002852,41.7,0.10115864527629234
E01002853,57.1,0.11696306429548564
E01002854,45.1,0.14882032667876588
E01002855,45.5,0.15670232850849591
E01002856,37.8,0.11338028169014085
E01002857,59.0,0.11925287356321838
E01002858,23.4,0.16210214655810512
E01002859,10.2,0.1606133979015335
E01002860,11.4,0.16085790884718498
E01002861,15.0,0.16053249804228661
E01002862,26.0,0.20291173794358508
E01002863,9.9,0.1848512173128945
E01002864,9.5,0.14827352742044686
E01002865,7.3,0.11072664359861592
E01002866,20.7,0.09523809523809523
E01002867,22.3,0.1398478642480983
E01002868,9.3,0.17625637290604515
E01002869,19.7,0.10923881464264962
E01002870,41.4,0.14358322744599747
E01002871,11.3,0.13823933975240715
E01002872,38.9,0.23676470588235293
E01002873,19.8,0.16292541636495295
E01002874,20.0,0.09926470588235294
E01002875,14.9,0.1861003861003861
E01002876,20.1,0.19089900110987792
E01002877,41.2,0.09417040358744394
E01002878,33.9,0.14934618031658636
E01002879,41.7,0.12595226003047233
E01002880,44.2,0.10922112802148612
E01002881,40.5,0.11053412462908012
E01002882,17.1,0.1853932584269663
E01002883,11.7,0.1706827309236948
E01002884,21.6,0.14925373134328357
E01002885,19.6,0.0830130668716372
E01002886,14.8,0.16793893129770993
E01002887,12.6,0.09686609686609686
E01002888,10.9,0.07949526813880126
E01002889,8.2,0.09323116219667944
E01002890,9.0,0.1781317885590152
E01002891,9.5,0.12265758091993186
E01002892,8.5,0.11397345823575332
E01002893,21.8,0.12262958280657396
E01002894,19.9,0.07370054305663305
E01035714,11.2,0.16642891107941038
E01002896,10.3,0.0967536600891152
E01002897,15.7,0.1021753460777851
E01002898,9.5,0.11358313817330211
E01002899,21.5,0.20994475138121546
E01002900,8.3,0.2768959435626102
E01002901,16.5,0.46636363636363637
E01002902,10.8,0.2291497975708502
E01002903,7.6,0.18988326848249026
E01002904,45.1,0.10506134969325154
E01002905,44.5,0.12193664076509265
E01002906,33.0,0.1792717086834734
E01002907,52.6,0.12137823022709475
E01002908,26.9,0.15269886363636365
E01002909,29.7,0.11298640412564463
E01002910,16.3,0.19075568598679385
E01002911,12.5,0.16443745082612116
E01002912,13.9,0.19271523178807948
E01002913,18.0,0.10207515423443635
E01002914,8.9,0.22351959966638865
E01002915,8.1,0.23115220483641535
E01002916,8.2,0.20321931589537223
E01002917,4.1,0.2212142358688067
E01002918,12.2,0.11634506242905789
E01002919,15.6,0.1284722222222222
E01002920,5.1,0.18399495904221802
E01002921,15.2,0.09757539917208752
E01002922,9.1,0.21480582524271843
E01002923,30.1,0.18511904761904763
E01002924,3.3,0.2237942122186495
E01002925,11.5,0.09609224855861627
E01002926,7.4,0.14996926859250154
E01002927,12.6,0.17657445556209536
E01002928,16.6,0.15985699693564862
E01002929,8.8,0.19253208868144692
E01002930,11.1,0.12967708867247565
E01002931,11.5,0.13681592039800994
E01002932,26.6,0.08341463414634147
E01002933,15.4,0.11515748031496063
E01002934,3.7,0.10020986358866736
E01002935,8.2,0.09624537281861449
E01002937,5.1,0.08319559228650138
E01002938,4.8,0.13196186653286504
E01002939,12.8,0.12492492492492492
E01002940,18.1,0.15411973918197985
E01002941,9.4,0.1904176904176904
E01002942,10.8,0.19957234497505347
E01002943,16.8,0.15432098765432098
E01002944,13.4,0.13582089552238805
E01002945,9.1,0.12942691564713457
E01002946,8.7,0.18886679920477137
E01002947,7.3,0.16939890710382513
E01002948,17.9,0.15125673249551166
E01002949,9.7,0.15413943355119825
E01002950,18.0,0.16344993968636912
E01002951,5.4,0.15671641791044777
E01002952,6.3,0.23874195854181557
E01002953,7.1,0.2563150074294205
E01002954,12.2,0.18553688823959094
E01002955,14.3,0.16945746818486268
E01002956,7.3,0.24063400576368876
E01002957,14.3,0.08338557993730407
E01002958,6.8,0.1266400456360525
E01002959,3.1,0.22575976845151954
E01002960,6.1,0.17023959646910466
E01002961,7.4,0.1846590909090909
E01002962,12.9,0.14
E01002963,9.9,0.12300055157198014
E01002964,17.3,0.10597609561752988
E01002965,13.0,0.11841070023603462
E01002966,9.5,0.09249129786176032
E01002967,5.3,0.1345744680851064
E01002968,14.5,0.09056860742254001
E01002969,40.9,0.0752
E01002970,21.2,0.08828522920203735
E01002971,12.4,0.08874098724348309
E01002972,13.6,0.10151293313811616
E01002973,23.1,0.08886107634543179
E01002974,13.9,0.12438785504407443
E01002975,12.1,0.1850582590815627
E01002976,8.1,0.16435881998795907
E01002977,18.4,0.15189125295508274
E01002978,7.4,0.22547974413646055
E01002979,9.5,0.2146118721461187
E01002980,7.4,0.2110344827586207
E01002981,11.9,0.1996291718170581
E01002982,13.6,0.2638981915606162
E01002983,7.4,0.22196531791907514
E01002984,17.2,0.20801124385101896
E01002985,11.8,0.1219941348973607
E01002986,12.6,0.23550724637681159
E01002987,18.6,0.11993603411513859
